time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
14190,3,0,1.10691,1.87091,1.15185,3.46285,26,15.347,,0,10.1484,0.520141,0.0035589,0.00437326,0,2.60645,0.00291943,92763,93149,0,165,0
14290,3,0,0.774834,1.65169,1.20184,3.56587,25,15.7864,,0,9.8018,0.00599682,0.00329183,0.00419609,0,2.07311,0.00155531,92763,93149,0,165,0
14390,3,3,1.44238,1.60983,1.24264,2.8891,25,19.1073,,0,11.1377,0.71725,0.0035404,0.00418668,0,2.59907,0.00217577,92763,93149,0,165,0
14490,3,4,2.20967,1.7298,1.29135,3.7107,27,24.2788,,0,3.9306,0.384079,0.00336264,0.00425482,0,2.37113,0.0022344,92763,93149,0,165,0
14590,3,0,1.54677,1.69319,1.33154,5.94983,25,18.1389,,0,12.0969,0.00442813,0.00313658,0.00389287,0,2.26579,0.00175398,92763,93149,0,165,0
14690,3,0,1.08274,1.5711,1.35549,3.96642,25,20.4368,,0,9.79659,1.59368,0.00304275,0.00354788,0,2.47101,0.00192409,92763,93149,0,165,0
14790,3,0,0.757916,1.40846,1.36079,3.46573,25,16.8641,,0,0.89378,2.27381,0.00310299,0.0047884,0,2.30536,0.00169027,92763,93149,0,165,0
14890,3,0,0.530541,1.23288,1.348,3.74397,26,21.1952,,0,8.23563,0.0444479,0.00301668,0.00379169,0,2.39346,0.0022484,92763,93149,0,165,0
14990,3,0,0.371379,1.06058,1.31926,3.31836,26,17.3269,,0,3.25116,3.60821,0.00351842,0.00395446,0,2.53661,0.00217418,92763,93149,0,165,0
15090,3,0,0.259965,0.900457,1.27738,3.25428,26,21.7735,,0,0.440137,2.85953,0.00304521,0.00357087,0,2.42514,0.00201017,92763,93149,0,165,0
15190,3,0,0.181976,0.75676,1.22531,4.26287,26,15.4596,,0,3.18551,0.304623,0.00343854,0.00382793,0,2.38759,0.00202238,92763,93149,0,165,0
15290,3,0,0.127383,0.630885,1.16587,3.96424,26,16.7504,,0,5.4028,1.01554,0.00321694,0.00403925,0,2.2882,0.00193908,92763,93149,0,165,0
15390,3,0,0.0891681,0.522542,1.10154,4.05023,27,15.7856,,0,4.6061,0.0117084,0.00329764,0.00369831,0,2.12292,0.00201664,92763,93149,0,165,0
15490,3,0,0.0624177,0.430517,1.03444,4.01522,26,17.2686,,0,8.29402,0.165062,0.00316252,0.00381158,0,2.32548,0.00211538,92763,93149,0,165,0
